season,FlightDate,analysis_period,Origin,DepTimeBlk,flights,avg_risk_score,risk_score_sum,actual_disruption_rate,actual_delay15_rate,actual_cancellation_rate,recommendation,avg_risk_score_pct,actual_disruption_rate_pct,actual_delay15_rate_pct,actual_cancellation_rate_pct
2025-2026,2026-01-26,Jan 15-30 Baseline,LAS,1300-1359,26,0.537822134242582,13.98337549030713,0.38461538461538464,0.2692307692307692,0.11538461538461539,Normal coverage,53.782213424258195,38.46153846153847,26.923076923076923,11.538461538461538
2025-2026,2025-12-29,New Year's Week,SEA,1700-1759,26,0.5378168974875828,13.983239334677153,0.34615384615384615,0.3076923076923077,0.038461538461538464,Normal coverage,53.781689748758275,34.61538461538461,30.76923076923077,3.8461538461538463
2025-2026,2026-01-30,Jan 15-30 Baseline,IAH,1600-1659,34,0.5378050551632598,18.285371875550833,0.20588235294117646,0.17647058823529413,0.029411764705882353,Normal coverage,53.78050551632598,20.588235294117645,17.647058823529413,2.941176470588235
2025-2026,2025-12-28,Christmas Week,DCA,1000-1059,27,0.5377745840561049,14.519913769514833,0.3333333333333333,0.2962962962962963,0.037037037037037035,Normal coverage,53.77745840561049,33.33333333333333,29.629629629629626,3.7037037037037033
2025-2026,2026-01-29,Jan 15-30 Baseline,LGA,1800-1859,26,0.5377707983487221,13.982040757066775,0.23076923076923078,0.23076923076923078,0.0,Normal coverage,53.77707983487221,23.076923076923077,23.076923076923077,0.0
2025-2026,2025-12-30,New Year's Week,LAS,1700-1759,26,0.5377479601272825,13.981446963309347,0.2692307692307692,0.2692307692307692,0.0,Normal coverage,53.77479601272825,26.923076923076923,26.923076923076923,0.0
2025-2026,2025-12-30,New Year's Week,LAX,1800-1859,32,0.5377451410615302,17.207844513968965,0.28125,0.28125,0.0,Normal coverage,53.77451410615301,28.125,28.125,0.0
2025-2026,2025-12-22,Christmas Week,LAS,1300-1359,29,0.5377233808507704,15.593978044672344,0.20689655172413793,0.1724137931034483,0.034482758620689655,Normal coverage,53.772338085077045,20.689655172413794,17.24137931034483,3.4482758620689653
2025-2026,2025-11-23,Thanksgiving Week,PHX,1500-1559,26,0.5376901562008608,13.97994406122238,0.46153846153846156,0.46153846153846156,0.0,Normal coverage,53.76901562008608,46.15384615384615,46.15384615384615,0.0
2025-2026,2026-01-20,Jan 15-30 Baseline,LAX,0900-0959,45,0.5376816829167473,24.19567573125363,0.08888888888888889,0.08888888888888889,0.0,Normal coverage,53.76816829167473,8.88888888888889,8.88888888888889,0.0
2025-2026,2025-11-30,Thanksgiving Week,CLT,1400-1459,35,0.5376653140792116,18.818285992772406,0.6,0.5714285714285714,0.02857142857142857,Normal coverage,53.76653140792116,60.0,57.14285714285714,2.857142857142857
2025-2026,2026-01-21,Jan 15-30 Baseline,DEN,1000-1059,49,0.5376608732577776,26.345382789631103,0.02040816326530612,0.02040816326530612,0.0,Normal coverage,53.766087325777754,2.0408163265306123,2.0408163265306123,0.0
2025-2026,2025-11-29,Thanksgiving Week,DEN,2300-2359,32,0.537658319951076,17.205066238434434,0.3125,0.25,0.0625,Normal coverage,53.765831995107604,31.25,25.0,6.25
2025-2026,2025-12-23,Christmas Week,DEN,1300-1359,77,0.5376457622340269,41.39872369202007,0.18181818181818182,0.18181818181818182,0.0,Normal coverage,53.76457622340269,18.181818181818183,18.181818181818183,0.0
2025-2026,2025-12-23,Christmas Week,ORD,1400-1459,56,0.5375723485055516,30.10405151631089,0.10714285714285714,0.08928571428571429,0.0,Normal coverage,53.75723485055516,10.714285714285714,8.928571428571429,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,LAS,1000-1059,33,0.5375694613386585,17.73979222417573,0.18181818181818182,0.18181818181818182,0.0,Normal coverage,53.756946133865846,18.181818181818183,18.181818181818183,0.0
2025-2026,2026-01-24,Jan 15-30 Baseline,PHX,1600-1659,53,0.5375191268408147,28.48851372256318,0.33962264150943394,0.09433962264150944,0.24528301886792453,Normal coverage,53.75191268408147,33.9622641509434,9.433962264150944,24.528301886792452
2025-2026,2026-01-25,Jan 15-30 Baseline,DFW,1300-1359,52,0.5375184342546383,27.950958581241192,0.9423076923076923,0.3269230769230769,0.6153846153846154,Normal coverage,53.75184342546383,94.23076923076923,32.69230769230769,61.53846153846154
2025-2026,2026-01-27,Jan 15-30 Baseline,ORD,1500-1559,53,0.5375113048183071,28.48809915537028,0.3584905660377358,0.3018867924528302,0.05660377358490566,Normal coverage,53.751130481830714,35.84905660377358,30.18867924528302,5.660377358490567
2025-2026,2025-12-25,Christmas Week,DEN,1300-1359,80,0.5375074455500986,43.00059564400788,0.15,0.15,0.0,Normal coverage,53.75074455500985,15.0,15.0,0.0
2025-2026,2025-12-30,New Year's Week,DEN,1900-1959,65,0.5375013947971794,34.937590661816664,0.16923076923076924,0.16923076923076924,0.0,Normal coverage,53.75013947971794,16.923076923076923,16.923076923076923,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,IAH,1200-1259,39,0.5374934803335849,20.962245733009812,0.07692307692307693,0.07692307692307693,0.0,Normal coverage,53.74934803335849,7.6923076923076925,7.6923076923076925,0.0
2025-2026,2026-01-01,New Year's Week,LAX,1900-1959,25,0.5374799982156151,13.436999955390377,0.24,0.24,0.0,Normal coverage,53.74799982156151,24.0,24.0,0.0
2025-2026,2026-01-27,Jan 15-30 Baseline,ORD,2000-2059,34,0.5374711970177571,18.274020698603742,0.5,0.35294117647058826,0.11764705882352941,Normal coverage,53.747119701775716,50.0,35.294117647058826,11.76470588235294
2025-2026,2025-11-23,Thanksgiving Week,LAX,2100-2159,30,0.5374572261268721,16.123716783806163,0.4,0.4,0.0,Normal coverage,53.74572261268721,40.0,40.0,0.0
2025-2026,2025-12-28,Christmas Week,SLC,1100-1159,37,0.5374569425526372,19.885906874447578,0.2972972972972973,0.2972972972972973,0.0,Normal coverage,53.74569425526372,29.72972972972973,29.72972972972973,0.0
2025-2026,2026-01-20,Jan 15-30 Baseline,LAX,1000-1059,26,0.5374546960202496,13.973822096526492,0.11538461538461539,0.11538461538461539,0.0,Normal coverage,53.74546960202496,11.538461538461538,11.538461538461538,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,ATL,2100-2159,55,0.5374541856795778,29.559980212376782,0.7272727272727273,0.3090909090909091,0.41818181818181815,Normal coverage,53.745418567957785,72.72727272727273,30.909090909090907,41.81818181818181
2025-2026,2025-11-30,Thanksgiving Week,ORD,2300-2359,53,0.5374243545472626,28.483490791004915,0.9056603773584906,0.49056603773584906,0.41509433962264153,Normal coverage,53.742435454726255,90.56603773584906,49.056603773584904,41.509433962264154
2025-2026,2026-01-03,New Year's Week,ATL,1300-1359,33,0.5374218627314707,17.734921470138534,0.30303030303030304,0.2727272727272727,0.030303030303030304,Normal coverage,53.74218627314708,30.303030303030305,27.27272727272727,3.0303030303030303
2025-2026,2025-12-29,New Year's Week,PHX,2100-2159,35,0.5374096748575259,18.809338620013406,0.5428571428571428,0.5428571428571428,0.0,Normal coverage,53.74096748575259,54.285714285714285,54.285714285714285,0.0
2025-2026,2026-01-01,New Year's Week,MIA,2100-2159,33,0.5374034560575265,17.734314049898373,0.30303030303030304,0.30303030303030304,0.0,Normal coverage,53.74034560575265,30.303030303030305,30.303030303030305,0.0
2025-2026,2025-12-21,Christmas Week,LAS,1000-1059,34,0.5373937868698695,18.27138875357556,0.20588235294117646,0.20588235294117646,0.0,Normal coverage,53.73937868698695,20.588235294117645,20.588235294117645,0.0
2025-2026,2026-01-24,Jan 15-30 Baseline,ATL,1800-1859,40,0.5373898599830574,21.495594399322297,0.475,0.375,0.1,Normal coverage,53.73898599830574,47.5,37.5,10.0
2025-2026,2025-11-29,Thanksgiving Week,DFW,1400-1459,61,0.5373681308496174,32.779455981826665,0.4426229508196721,0.3442622950819672,0.08196721311475409,Normal coverage,53.736813084961746,44.26229508196721,34.42622950819672,8.19672131147541
2025-2026,2026-01-30,Jan 15-30 Baseline,DFW,1400-1459,43,0.5373581642108657,23.106401061067224,0.23255813953488372,0.23255813953488372,0.0,Normal coverage,53.73581642108657,23.25581395348837,23.25581395348837,0.0
2025-2026,2026-01-20,Jan 15-30 Baseline,LAS,1000-1059,26,0.5373306887617261,13.970597907804878,0.07692307692307693,0.07692307692307693,0.0,Normal coverage,53.73306887617261,7.6923076923076925,7.6923076923076925,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,LAX,1800-1859,28,0.537244608531333,15.042849038877327,0.25,0.21428571428571427,0.03571428571428571,Normal coverage,53.7244608531333,25.0,21.428571428571427,3.571428571428571
2025-2026,2026-01-29,Jan 15-30 Baseline,CLT,1500-1559,31,0.5372376966014606,16.654368594645277,0.16129032258064516,0.16129032258064516,0.0,Normal coverage,53.72376966014606,16.129032258064516,16.129032258064516,0.0
2025-2026,2025-12-25,Christmas Week,SLC,1700-1759,25,0.537236752497572,13.430918812439298,0.12,0.12,0.0,Normal coverage,53.7236752497572,12.0,12.0,0.0
2025-2026,2025-11-29,Thanksgiving Week,MCO,1400-1459,27,0.5372113231617378,14.50470572536692,0.18518518518518517,0.14814814814814814,0.037037037037037035,Normal coverage,53.72113231617378,18.51851851851852,14.814814814814813,3.7037037037037033
2025-2026,2025-12-21,Christmas Week,SEA,0800-0859,29,0.5372036516371509,15.578905897477377,0.3103448275862069,0.3103448275862069,0.0,Normal coverage,53.72036516371509,31.03448275862069,31.03448275862069,0.0
2025-2026,2026-01-17,Jan 15-30 Baseline,ORD,1200-1259,39,0.5371947712430912,20.950596078480558,0.3076923076923077,0.3076923076923077,0.0,Normal coverage,53.71947712430912,30.76923076923077,30.76923076923077,0.0
2025-2026,2026-01-20,Jan 15-30 Baseline,MIA,0800-0859,26,0.5371827200554145,13.966750721440777,0.0,0.0,0.0,Normal coverage,53.71827200554144,0.0,0.0,0.0
2025-2026,2025-11-30,Thanksgiving Week,ORD,1400-1459,68,0.5371348136004572,36.525167324831095,0.9264705882352942,0.8529411764705882,0.07352941176470588,Normal coverage,53.71348136004572,92.64705882352942,85.29411764705883,7.352941176470589
2025-2026,2026-01-23,Jan 15-30 Baseline,SLC,1500-1559,34,0.5371096851367243,18.261729294648624,0.08823529411764706,0.08823529411764706,0.0,Normal coverage,53.71096851367243,8.823529411764707,8.823529411764707,0.0
2025-2026,2026-01-04,New Year's Week,ATL,1300-1359,43,0.5370681756213643,23.093931551718665,0.2558139534883721,0.20930232558139536,0.046511627906976744,Normal coverage,53.706817562136436,25.581395348837212,20.930232558139537,4.651162790697675
2025-2026,2026-01-23,Jan 15-30 Baseline,ATL,1400-1459,46,0.5369971803359067,24.70187029545171,0.13043478260869565,0.13043478260869565,0.0,Normal coverage,53.69971803359067,13.043478260869565,13.043478260869565,0.0
2025-2026,2025-11-29,Thanksgiving Week,SLC,1700-1759,29,0.5369449619583265,15.571403896791468,0.20689655172413793,0.20689655172413793,0.0,Normal coverage,53.694496195832656,20.689655172413794,20.689655172413794,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,LAX,1000-1059,29,0.5368550763475517,15.568797214078998,0.20689655172413793,0.20689655172413793,0.0,Normal coverage,53.68550763475517,20.689655172413794,20.689655172413794,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,MCO,1100-1159,29,0.5368411797498824,15.56839421274659,0.1724137931034483,0.1724137931034483,0.0,Normal coverage,53.68411797498824,17.24137931034483,17.24137931034483,0.0
2025-2026,2026-01-28,Jan 15-30 Baseline,CLT,2100-2159,39,0.5368290008542781,20.936331033316844,0.4358974358974359,0.38461538461538464,0.05128205128205128,Normal coverage,53.68290008542781,43.58974358974359,38.46153846153847,5.128205128205128
2025-2026,2026-01-19,Jan 15-30 Baseline,PDX,0700-0759,27,0.5368087898296525,14.49383732540062,0.1111111111111111,0.1111111111111111,0.0,Normal coverage,53.680878982965254,11.11111111111111,11.11111111111111,0.0
2025-2026,2026-01-27,Jan 15-30 Baseline,DEN,1700-1759,77,0.5366560952069624,41.32251933093611,0.12987012987012986,0.12987012987012986,0.0,Normal coverage,53.66560952069624,12.987012987012985,12.987012987012985,0.0
2025-2026,2025-12-24,Christmas Week,CLT,1300-1359,33,0.536641405357793,17.70916637680717,0.06060606060606061,0.06060606060606061,0.0,Normal coverage,53.6641405357793,6.0606060606060606,6.0606060606060606,0.0
2025-2026,2025-12-28,Christmas Week,ATL,1100-1159,50,0.5366255244574216,26.83127622287108,0.36,0.26,0.1,Normal coverage,53.662552445742165,36.0,26.0,10.0
2025-2026,2026-01-16,Jan 15-30 Baseline,DEN,1000-1059,44,0.5366198384352258,23.611272891149934,0.045454545454545456,0.045454545454545456,0.0,Normal coverage,53.66198384352258,4.545454545454546,4.545454545454546,0.0
2025-2026,2025-12-21,Christmas Week,DEN,0900-0959,74,0.5366051589169853,39.70878175985691,0.10810810810810811,0.10810810810810811,0.0,Normal coverage,53.66051589169854,10.81081081081081,10.81081081081081,0.0
2025-2026,2026-01-01,New Year's Week,CLT,1600-1659,37,0.5366030586655195,19.85431317062422,0.2702702702702703,0.2702702702702703,0.0,Normal coverage,53.66030586655195,27.027027027027028,27.027027027027028,0.0
2025-2026,2026-01-20,Jan 15-30 Baseline,SFO,0800-0859,28,0.5365844611776749,15.024364912974896,0.10714285714285714,0.10714285714285714,0.0,Normal coverage,53.65844611776749,10.714285714285714,10.714285714285714,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,DEN,1600-1659,52,0.5365158013243835,27.89882166886794,0.11538461538461539,0.07692307692307693,0.038461538461538464,Normal coverage,53.65158013243835,11.538461538461538,7.6923076923076925,3.8461538461538463
2025-2026,2025-11-30,Thanksgiving Week,SFO,1300-1359,32,0.5365128122323739,17.168409991435965,0.34375,0.34375,0.0,Normal coverage,53.65128122323739,34.375,34.375,0.0
2025-2026,2025-12-25,Christmas Week,SEA,1300-1359,27,0.5364852217305089,14.48510098672374,0.2222222222222222,0.2222222222222222,0.0,Normal coverage,53.64852217305089,22.22222222222222,22.22222222222222,0.0
2025-2026,2025-12-29,New Year's Week,EWR,1700-1759,27,0.5364742298724247,14.484804206555465,0.48148148148148145,0.4444444444444444,0.037037037037037035,Normal coverage,53.647422987242464,48.148148148148145,44.44444444444444,3.7037037037037033
2025-2026,2026-01-27,Jan 15-30 Baseline,IAH,1400-1459,25,0.5364536070310395,13.411340175775987,0.28,0.16,0.12,Normal coverage,53.64536070310395,28.000000000000004,16.0,12.0
2025-2026,2025-12-25,Christmas Week,LAX,1200-1259,25,0.5364047581657536,13.41011895414384,0.32,0.32,0.0,Normal coverage,53.64047581657536,32.0,32.0,0.0
2025-2026,2025-12-23,Christmas Week,DEN,1200-1259,30,0.5363862851918687,16.09158855575606,0.2,0.2,0.0,Normal coverage,53.638628519186874,20.0,20.0,0.0
2025-2026,2026-01-17,Jan 15-30 Baseline,SFO,1300-1359,32,0.5363284434429916,17.16251019017573,0.1875,0.15625,0.03125,Normal coverage,53.63284434429916,18.75,15.625,3.125
2025-2026,2025-12-22,Christmas Week,LAX,1400-1459,28,0.5363191148398947,15.016935215517051,0.25,0.25,0.0,Normal coverage,53.63191148398947,25.0,25.0,0.0
2025-2026,2026-01-26,Jan 15-30 Baseline,PHX,1600-1659,46,0.536276232994102,24.668706717728693,0.5217391304347826,0.32608695652173914,0.1956521739130435,Normal coverage,53.627623299410196,52.17391304347826,32.608695652173914,19.565217391304348
2025-2026,2026-01-26,Jan 15-30 Baseline,DTW,1600-1659,26,0.5362556273349147,13.942646310707783,0.6923076923076923,0.6153846153846154,0.07692307692307693,Normal coverage,53.62556273349147,69.23076923076923,61.53846153846154,7.6923076923076925
2025-2026,2026-01-22,Jan 15-30 Baseline,DEN,1000-1059,51,0.5362448120787154,27.348485416014487,0.0392156862745098,0.0392156862745098,0.0,Normal coverage,53.62448120787155,3.9215686274509802,3.9215686274509802,0.0
2025-2026,2025-12-23,Christmas Week,CLT,1300-1359,34,0.5361820442314276,18.230189503868537,0.23529411764705882,0.20588235294117646,0.0,Normal coverage,53.61820442314276,23.52941176470588,20.588235294117645,0.0
2025-2026,2025-12-28,Christmas Week,MCO,0900-0959,32,0.5361673750198526,17.157356000635282,0.5625,0.53125,0.0,Normal coverage,53.616737501985256,56.25,53.125,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,DTW,1400-1459,29,0.536158297130999,15.548590616798974,1.0,0.3793103448275862,0.6206896551724138,Normal coverage,53.615829713099906,100.0,37.93103448275862,62.06896551724138
2025-2026,2026-01-15,Jan 15-30 Baseline,DEN,0900-0959,71,0.536115771187494,38.06421975431207,0.09859154929577464,0.09859154929577464,0.0,Normal coverage,53.611577118749395,9.859154929577464,9.859154929577464,0.0
2025-2026,2025-12-25,Christmas Week,ATL,2200-2259,45,0.5361091872330673,24.12491342548803,0.13333333333333333,0.1111111111111111,0.022222222222222223,Normal coverage,53.61091872330673,13.333333333333334,11.11111111111111,2.2222222222222223
2025-2026,2026-01-30,Jan 15-30 Baseline,IAH,2000-2059,30,0.5361077729452861,16.083233188358584,0.1,0.06666666666666667,0.03333333333333333,Normal coverage,53.61077729452861,10.0,6.666666666666667,3.3333333333333335
2025-2026,2026-01-18,Jan 15-30 Baseline,ATL,2200-2259,57,0.5360832006536467,30.55674243725786,0.21052631578947367,0.21052631578947367,0.0,Normal coverage,53.608320065364666,21.052631578947366,21.052631578947366,0.0
2025-2026,2026-01-29,Jan 15-30 Baseline,CLT,1700-1759,34,0.5360315514568195,18.22507274953186,0.14705882352941177,0.14705882352941177,0.0,Normal coverage,53.603155145681946,14.705882352941178,14.705882352941178,0.0
2025-2026,2026-01-28,Jan 15-30 Baseline,ORD,1800-1859,49,0.5360258471828482,26.265266511959563,0.2857142857142857,0.2857142857142857,0.0,Normal coverage,53.60258471828482,28.57142857142857,28.57142857142857,0.0
2025-2026,2026-01-28,Jan 15-30 Baseline,DFW,2100-2159,70,0.5360134175533585,37.520939228735095,0.5857142857142857,0.4857142857142857,0.1,Normal coverage,53.60134175533585,58.57142857142858,48.57142857142857,10.0
2025-2026,2026-01-26,Jan 15-30 Baseline,SFO,1300-1359,35,0.5360039950666545,18.760139827332907,0.2857142857142857,0.2571428571428571,0.02857142857142857,Normal coverage,53.600399506665454,28.57142857142857,25.71428571428571,2.857142857142857
2025-2026,2026-01-16,Jan 15-30 Baseline,LAS,1100-1159,29,0.5359965840328269,15.54390093695198,0.13793103448275862,0.13793103448275862,0.0,Normal coverage,53.59965840328269,13.793103448275861,13.793103448275861,0.0
2025-2026,2025-11-24,Thanksgiving Week,MCO,2000-2059,32,0.5359775243439303,17.15128077900577,0.28125,0.28125,0.0,Normal coverage,53.59775243439303,28.125,28.125,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,ORD,1700-1759,47,0.5359772305412864,25.190929835440464,1.0,0.5319148936170213,0.46808510638297873,Normal coverage,53.59772305412864,100.0,53.191489361702125,46.808510638297875
2025-2026,2026-01-18,Jan 15-30 Baseline,LAS,1300-1359,26,0.5359617892287373,13.93500651994717,0.11538461538461539,0.11538461538461539,0.0,Normal coverage,53.596178922873726,11.538461538461538,11.538461538461538,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,DFW,1000-1059,58,0.5359376542204617,31.084383944786776,0.08620689655172414,0.08620689655172414,0.0,Normal coverage,53.59376542204617,8.620689655172415,8.620689655172415,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,SLC,1700-1759,30,0.5358848756293129,16.076546268879387,0.2,0.2,0.0,Normal coverage,53.588487562931284,20.0,20.0,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,LAX,1300-1359,35,0.5358707721761294,18.75547702616453,0.2571428571428571,0.2571428571428571,0.0,Normal coverage,53.58707721761294,25.71428571428571,25.71428571428571,0.0
2025-2026,2026-01-28,Jan 15-30 Baseline,DCA,1700-1759,34,0.5358300510578486,18.218221735966853,0.7941176470588235,0.7352941176470589,0.058823529411764705,Normal coverage,53.58300510578486,79.41176470588235,73.52941176470588,5.88235294117647
2025-2026,2025-11-29,Thanksgiving Week,LAX,2100-2159,30,0.5357906304843357,16.073718914530073,0.36666666666666664,0.3333333333333333,0.0,Normal coverage,53.579063048433575,36.666666666666664,33.33333333333333,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,BOS,1700-1759,30,0.5357902353620739,16.07370706086222,0.4,0.36666666666666664,0.03333333333333333,Normal coverage,53.579023536207394,40.0,36.666666666666664,3.3333333333333335
2025-2026,2026-01-15,Jan 15-30 Baseline,ATL,1200-1259,49,0.5357727691090891,26.252865686345366,0.1836734693877551,0.1836734693877551,0.0,Normal coverage,53.577276910908914,18.367346938775512,18.367346938775512,0.0
2025-2026,2026-01-27,Jan 15-30 Baseline,ORD,2100-2159,37,0.5357127373882756,19.821371283366197,0.43243243243243246,0.3783783783783784,0.05405405405405406,Normal coverage,53.571273738827564,43.24324324324324,37.83783783783784,5.405405405405405
2025-2026,2025-12-29,New Year's Week,DEN,2200-2259,26,0.535692819018256,13.928013294474656,0.46153846153846156,0.46153846153846156,0.0,Normal coverage,53.569281901825605,46.15384615384615,46.15384615384615,0.0
2025-2026,2025-12-30,New Year's Week,LAS,1600-1659,29,0.5356857084164901,15.534885544078215,0.3103448275862069,0.27586206896551724,0.0,Normal coverage,53.56857084164901,31.03448275862069,27.586206896551722,0.0
2025-2026,2026-01-01,New Year's Week,PHX,1600-1659,39,0.5356784499652592,20.891459548645106,0.23076923076923078,0.23076923076923078,0.0,Normal coverage,53.56784499652591,23.076923076923077,23.076923076923077,0.0
2025-2026,2025-12-23,Christmas Week,SEA,1300-1359,29,0.5356539641724066,15.533964960999793,0.27586206896551724,0.27586206896551724,0.0,Normal coverage,53.56539641724066,27.586206896551722,27.586206896551722,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,SEA,1900-1959,27,0.5356539627992158,14.462656995578829,0.07407407407407407,0.07407407407407407,0.0,Normal coverage,53.565396279921586,7.4074074074074066,7.4074074074074066,0.0
2025-2026,2025-11-28,Thanksgiving Week,IAH,1800-1859,40,0.535634990781535,21.4253996312614,0.175,0.15,0.025,Normal coverage,53.5634990781535,17.5,15.0,2.5
2025-2026,2026-01-03,New Year's Week,LAX,2200-2259,26,0.5356249533998159,13.926248788395212,0.6538461538461539,0.5769230769230769,0.07692307692307693,Normal coverage,53.56249533998159,65.38461538461539,57.692307692307686,7.6923076923076925
2025-2026,2026-01-17,Jan 15-30 Baseline,LAX,1300-1359,37,0.5355854100259143,19.81666017095883,0.21621621621621623,0.21621621621621623,0.0,Normal coverage,53.55854100259143,21.62162162162162,21.62162162162162,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,PHX,1300-1359,39,0.5355737795832055,20.887377403745017,0.07692307692307693,0.07692307692307693,0.0,Normal coverage,53.55737795832055,7.6923076923076925,7.6923076923076925,0.0
2025-2026,2025-11-24,Thanksgiving Week,LAS,1800-1859,26,0.5355725143751351,13.924885373753511,0.11538461538461539,0.11538461538461539,0.0,Normal coverage,53.55725143751351,11.538461538461538,11.538461538461538,0.0
2025-2026,2025-12-25,Christmas Week,ORD,1400-1459,49,0.5355634060903944,26.242606898429326,0.12244897959183673,0.12244897959183673,0.0,Normal coverage,53.556340609039445,12.244897959183673,12.244897959183673,0.0
2025-2026,2026-01-16,Jan 15-30 Baseline,MCO,1100-1159,30,0.5355567132549068,16.066701397647204,0.16666666666666666,0.16666666666666666,0.0,Normal coverage,53.555671325490685,16.666666666666664,16.666666666666664,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,ORD,0800-0859,72,0.5355494663706524,38.55956157868697,0.1388888888888889,0.1388888888888889,0.0,Normal coverage,53.554946637065235,13.88888888888889,13.88888888888889,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,BOS,1100-1159,26,0.5355453902126096,13.92418014552785,0.15384615384615385,0.15384615384615385,0.0,Normal coverage,53.55453902126096,15.384615384615385,15.384615384615385,0.0
2025-2026,2025-11-28,Thanksgiving Week,LAS,1800-1859,25,0.5355450821858755,13.388627054646888,0.2,0.2,0.0,Normal coverage,53.55450821858755,20.0,20.0,0.0
2025-2026,2026-01-29,Jan 15-30 Baseline,DEN,1800-1859,28,0.5355397600541086,14.99511328151504,0.14285714285714285,0.14285714285714285,0.0,Normal coverage,53.55397600541087,14.285714285714285,14.285714285714285,0.0
2025-2026,2025-11-30,Thanksgiving Week,PHX,1400-1459,44,0.5354545463228865,23.560000038207004,0.3409090909090909,0.3181818181818182,0.022727272727272728,Normal coverage,53.545454632288646,34.090909090909086,31.818181818181817,2.272727272727273
2025-2026,2025-12-22,Christmas Week,ORD,1600-1659,56,0.5354480294868468,29.98508965126342,0.19642857142857142,0.19642857142857142,0.0,Normal coverage,53.544802948684676,19.642857142857142,19.642857142857142,0.0
2025-2026,2025-11-28,Thanksgiving Week,MIA,1900-1959,27,0.5354337252409299,14.456710581505108,0.18518518518518517,0.18518518518518517,0.0,Normal coverage,53.543372524092995,18.51851851851852,18.51851851851852,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,MCO,1300-1359,25,0.5354326379853275,13.385815949633187,0.72,0.2,0.52,Normal coverage,53.54326379853275,72.0,20.0,52.0
2025-2026,2026-01-16,Jan 15-30 Baseline,ORD,0800-0859,71,0.5354093815443948,38.014066089652026,0.7605633802816901,0.7605633802816901,0.0,Normal coverage,53.54093815443947,76.05633802816901,76.05633802816901,0.0
2025-2026,2026-01-17,Jan 15-30 Baseline,ATL,1500-1559,50,0.5354017564616149,26.770087823080743,0.18,0.18,0.0,Normal coverage,53.540175646161494,18.0,18.0,0.0
2025-2026,2026-01-02,New Year's Week,PHX,1400-1459,42,0.5353917650711014,22.48645413298626,0.35714285714285715,0.3333333333333333,0.023809523809523808,Normal coverage,53.53917650711014,35.714285714285715,33.33333333333333,2.380952380952381
2025-2026,2025-11-30,Thanksgiving Week,ATL,2200-2259,72,0.5353753933656755,38.547028322328636,0.6666666666666666,0.6111111111111112,0.05555555555555555,Normal coverage,53.537539336567555,66.66666666666666,61.111111111111114,5.555555555555555
2025-2026,2025-12-28,Christmas Week,MSP,1000-1059,26,0.5353424947526366,13.918904863568553,0.9230769230769231,0.8076923076923077,0.11538461538461539,Normal coverage,53.534249475263664,92.3076923076923,80.76923076923077,11.538461538461538
2025-2026,2025-12-26,Christmas Week,MCO,1000-1059,36,0.5353173775447485,19.271425591610946,0.2222222222222222,0.2222222222222222,0.0,Normal coverage,53.531737754474854,22.22222222222222,22.22222222222222,0.0
2025-2026,2025-12-24,Christmas Week,DEN,1300-1359,77,0.5353133656998807,41.219129158890816,0.06493506493506493,0.06493506493506493,0.0,Normal coverage,53.53133656998808,6.493506493506493,6.493506493506493,0.0
2025-2026,2025-12-28,Christmas Week,ORD,0900-0959,69,0.535303849591946,36.935965621844275,0.6666666666666666,0.6521739130434783,0.014492753623188406,Normal coverage,53.5303849591946,66.66666666666666,65.21739130434783,1.4492753623188406
2025-2026,2025-12-30,New Year's Week,DFW,2200-2259,42,0.5353020710790148,22.482686985318622,0.35714285714285715,0.35714285714285715,0.0,Normal coverage,53.53020710790148,35.714285714285715,35.714285714285715,0.0
2025-2026,2026-01-27,Jan 15-30 Baseline,CLT,1400-1459,33,0.5352952722359102,17.664743983785037,0.8181818181818182,0.30303030303030304,0.5151515151515151,Normal coverage,53.529527223591025,81.81818181818183,30.303030303030305,51.515151515151516
2025-2026,2025-12-29,New Year's Week,SEA,2100-2159,27,0.5352705545203977,14.452304972050738,0.4074074074074074,0.2962962962962963,0.1111111111111111,Normal coverage,53.527055452039775,40.74074074074074,29.629629629629626,11.11111111111111
2025-2026,2026-01-25,Jan 15-30 Baseline,DTW,1600-1659,27,0.5352668642929016,14.452205335908342,0.8888888888888888,0.5925925925925926,0.2962962962962963,Normal coverage,53.52668642929016,88.88888888888889,59.25925925925925,29.629629629629626
